num,yyyy,mm,dd,hh,min,QOBS_0001,QOSI_0001,QSIM_0001,QOBS_0002,QOSI_0002,QSIM_0002
17511,2011,8,31,14,0,5.23,4.26,4.26,7.13,6.44,4.95
17512,2011,8,31,15,0,4.83,4.27,4.27,6.27,5.96,4.95
17513,2011,8,31,16,0,4.45,4.33,4.33,5.99,5.53,4.97
17514,2011,8,31,17,0,4.45,4.48,4.48,5.71,5.28,5.05
17515,2011,8,31,18,0,4.36,4.79,4.79,5.43,5.16,5.24
17516,2011,8,31,19,0,4.7,5.15,5.15,5.23,5.22,5.53
17517,2011,8,31,20,0,5.84,5.38,5.38,5.22,5.75,5.81
17518,2011,8,31,21,0,7.33,5.44,5.44,5.22,6.8,6
17519,2011,8,31,22,0,7.33,5.41,5.41,5.28,7.57,6.07
17520,2011,8,31,23,0,7.25,5.33,5.33,6.78,7.83,6.06
17521,2011,9,1,0,0,5.55,5.24,5.24,7.48,7.27,6
17522,2011,9,1,1,0,4.5,5.13,5.13,7.48,6.23,5.91
17523,2011,9,1,2,0,4.34,5.03,5.03,7.15,5.51,5.82
17524,2011,9,1,3,0,4.34,4.94,4.94,6.04,5.2,5.72
17525,2011,9,1,4,0,4.34,4.85,4.85,5.23,5.09,5.62
17526,2011,9,1,5,0,4.51,4.77,4.77,5.12,5.11,5.53
17527,2011,9,1,6,0,5.6,4.69,4.69,5.04,5.56,5.45
17528,2011,9,1,7,0,8.1,4.63,4.63,4.97,6.93,5.38
17529,2011,9,1,8,0,8.19,4.57,4.57,4.89,8.13,5.31
17530,2011,9,1,9,0,8.2,4.51,4.51,6.48,8.6,5.25
17531,2011,9,1,10,0,6.67,4.47,4.47,7.68,8.21,5.19
17532,2011,9,1,11,0,6.1,4.42,4.42,7.95,7.45,5.14
17533,2011,9,1,12,0,6.79,4.4,4.4,7.86,7.28,5.11
17534,2011,9,1,13,0,6.74,4.46,4.46,6.9,7.38,5.11
17535,2011,9,1,14,0,5.48,4.61,4.61,6.43,6.94,5.18
17536,2011,9,1,15,0,5.05,4.72,4.72,6.92,6.29,5.29
17537,2011,9,1,16,0,5.32,4.77,4.77,6.9,6.03,5.37
17538,2011,9,1,17,0,5.43,4.86,4.86,6.21,6.05,5.45
17539,2011,9,1,18,0,7.91,5.1,5.1,6.21,7,5.59
17540,2011,9,1,19,0,7.82,5.37,5.37,6.4,7.97,5.8
17541,2011,9,1,20,0,5.92,5.5,5.5,7.97,7.6,6
17542,2011,9,1,21,0,4.73,5.5,5.5,8.83,6.53,6.11
17543,2011,9,1,22,0,4.13,5.44,5.44,7.76,5.59,6.13
17544,2011,9,1,23,0,3.7,5.34,5.34,6.53,4.94,6.08
17545,2011,9,2,0,0,3.65,5.23,5.23,5.86,4.56,6
17546,2011,9,2,1,0,3.62,5.13,5.13,5.4,4.4,5.9
17547,2011,9,2,2,0,3.59,5.02,5.02,4.97,4.32,5.8
17548,2011,9,2,3,0,3.56,4.92,4.92,4.82,4.27,5.69
17549,2011,9,2,4,0,3.83,4.83,4.83,4.78,4.34,5.6
17550,2011,9,2,5,0,6.12,4.75,4.75,4.74,5.28,5.5
17551,2011,9,2,6,0,6.26,4.67,4.67,4.7,6.29,5.42
17552,2011,9,2,7,0,6.39,4.61,4.61,5.31,6.74,5.35
17553,2011,9,2,8,0,5.96,4.55,4.55,6.99,6.78,5.28
17554,2011,9,2,9,0,4.32,4.49,4.49,7.14,6.08,5.22
17555,2011,9,2,10,0,4.45,4.44,4.44,7.22,5.44,5.16
17556,2011,9,2,11,0,6.84,4.4,4.4,6.68,6.11,5.11
17557,2011,9,2,12,0,7.07,4.36,4.36,5.57,7.08,5.07
17558,2011,9,2,13,0,6.29,4.33,4.33,6.06,7.21,5.03
17559,2011,9,2,14,0,4.79,4.34,4.34,7.83,6.5,5.01
17560,2011,9,2,15,0,4.43,4.61,4.61,7.88,5.71,5.11
17561,2011,9,2,16,0,4.24,5.15,5.15,7.21,5.26,5.42
17562,2011,9,2,17,0,4.06,5.57,5.57,6.26,4.98,5.84
17563,2011,9,2,18,0,3.87,5.72,5.72,5.8,4.76,6.15
17564,2011,9,2,19,0,4.45,5.72,5.72,5.53,4.84,6.31
17565,2011,9,2,20,0,6.68,5.64,5.64,5.26,5.84,6.33
17566,2011,9,2,21,0,5.92,5.53,5.53,4.98,6.52,6.28
17567,2011,9,2,22,0,4.93,5.4,5.4,5.99,6.2,6.19
17568,2011,9,2,23,0,4.15,5.28,5.28,7.45,5.54,6.07
17569,2011,9,3,0,0,3.79,5.16,5.16,6.94,4.95,5.95
17570,2011,9,3,1,0,3.69,5.05,5.05,6.11,4.61,5.84
17571,2011,9,3,2,0,4.65,4.95,4.95,5.37,4.8,5.73
17572,2011,9,3,3,0,6.32,4.85,4.85,5.07,5.74,5.62
17573,2011,9,3,4,0,6.39,4.77,4.77,4.8,6.56,5.53
17574,2011,9,3,5,0,6.45,4.7,4.7,6.01,6.9,5.44
17575,2011,9,3,6,0,5.97,4.63,4.63,6.99,6.86,5.37
17576,2011,9,3,7,0,4.32,4.57,4.57,7.21,6.11,5.3
17577,2011,9,3,8,0,3.78,4.51,4.51,7.38,5.2,5.24
17578,2011,9,3,9,0,3.66,4.47,4.47,6.65,4.68,5.18
17579,2011,9,3,10,0,3.57,4.42,4.42,5.6,4.42,5.13
17580,2011,9,3,11,0,3.93,4.38,4.38,4.88,4.44,5.09
17581,2011,9,3,12,0,4.51,4.35,4.35,4.85,4.75,5.05
17582,2011,9,3,13,0,4.81,4.32,4.32,4.85,5.13,5.02
17583,2011,9,3,14,0,4.81,4.3,4.3,5.09,5.35,4.99
17584,2011,9,3,15,0,4.81,4.28,4.28,5.57,5.43,4.96
17585,2011,9,3,16,0,4.81,4.26,4.26,5.83,5.45,4.94
17586,2011,9,3,17,0,6.31,4.24,4.24,5.88,6.02,4.92
17587,2011,9,3,18,0,7.36,4.23,4.23,5.94,7.01,4.9
17588,2011,9,3,19,0,7.54,4.22,4.22,6.08,7.71,4.89
17589,2011,9,3,20,0,7.46,4.21,4.21,7.79,7.99,4.88
17590,2011,9,3,21,0,6.44,4.2,4.2,8.24,7.7,4.87
17591,2011,9,3,22,0,4.68,4.19,4.19,8.33,6.67,4.86
17592,2011,9,3,23,0,3.76,4.18,4.18,7.93,5.49,4.85
17593,2011,9,4,0,0,3.56,4.17,4.17,6.96,4.74,4.84
17594,2011,9,4,1,0,3.37,4.17,4.17,5.84,4.34,4.83
17595,2011,9,4,2,0,3.35,4.16,4.16,5.01,4.14,4.83
17596,2011,9,4,3,0,3.35,4.16,4.16,4.76,4.06,4.82
17597,2011,9,4,4,0,3.35,4.15,4.15,4.55,4.03,4.82
17598,2011,9,4,5,0,3.35,4.15,4.15,4.5,4.01,4.81
17599,2011,9,4,6,0,3.35,4.14,4.14,4.53,4.01,4.81
17600,2011,9,4,7,0,3.35,4.14,4.14,4.55,4.01,4.8
17601,2011,9,4,8,0,3.35,4.13,4.13,4.58,4.01,4.8
17602,2011,9,4,9,0,4.93,4.13,4.13,4.6,4.59,4.79
17603,2011,9,4,10,0,5.84,4.13,4.13,4.63,5.55,4.79
17604,2011,9,4,11,0,6.22,4.12,4.12,4.65,6.29,4.78
17605,2011,9,4,12,0,6.27,4.12,4.12,5.76,6.68,4.78
17606,2011,9,4,13,0,5.68,4.12,4.12,6.79,6.62,4.78
17607,2011,9,4,14,0,4.29,4.12,4.12,7.04,5.93,4.77
17608,2011,9,4,15,0,4.33,4.11,4.11,7.04,5.32,4.77
17609,2011,9,4,16,0,4.61,4.12,4.12,6.51,5.21,4.77
17610,2011,9,4,17,0,4.61,4.22,4.22,5.51,5.24,4.81
17611,2011,9,4,18,0,5.76,4.54,4.54,5.4,5.68,4.97
17612,2011,9,4,19,0,6.72,5.08,5.08,5.64,6.5,5.31
17613,2011,9,4,20,0,5.19,5.61,5.61,5.88,6.49,5.78
17614,2011,9,4,21,0,4.09,5.91,5.91,7.08,5.68,6.2
17615,2011,9,4,22,0,3.8,6.01,6.01,7.14,4.99,6.47
17616,2011,9,4,23,0,3.55,6.07,6.07,6.07,4.56,6.62
17617,2011,9,5,0,0,3.5,6.12,6.12,5.21,4.32,6.71
17618,2011,9,5,1,0,3.48,6.13,6.13,5.01,4.21,6.76
17619,2011,9,5,2,0,3.46,6.06,6.06,4.83,4.16,6.75
17620,2011,9,5,3,0,3.44,5.93,5.93,4.66,4.12,6.68
17621,2011,9,5,4,0,3.42,5.79,5.79,4.51,4.1,6.57
17622,2011,9,5,5,0,3.39,5.64,5.64,4.49,4.07,6.44
17623,2011,9,5,6,0,3.37,5.5,5.5,4.49,4.05,6.3
17624,2011,9,5,7,0,3.7,5.37,5.37,4.49,4.15,6.16
17625,2011,9,5,8,0,6.73,5.24,5.24,4.49,5.4,6.03
17626,2011,9,5,9,0,9.64,5.12,5.12,4.49,7.72,5.9
17627,2011,9,5,10,0,10.6,5.04,5.04,5.13,9.7,5.79
17628,2011,9,5,11,0,10.6,5.07,5.07,8.65,10.68,5.74
17629,2011,9,5,12,0,9.12,5.32,5.32,10.9,10.5,5.82
17630,2011,9,5,13,0,7.22,5.68,5.68,11.4,9.34,6.05
17631,2011,9,5,14,0,5.1,5.96,5.96,10.5,7.63,6.33
17632,2011,9,5,15,0,5.14,6.18,6.18,9.33,6.46,6.59
17633,2011,9,5,16,0,5.1,6.55,6.55,7.71,6.02,6.88
17634,2011,9,5,17,0,4.95,7.16,7.16,6.22,5.8,7.31
17635,2011,9,5,18,0,4.05,7.83,7.83,6.08,5.34,7.88
17636,2011,9,5,19,0,3.66,8.26,8.26,6.15,4.79,8.42
17637,2011,9,5,20,0,3.6,8.35,8.35,6.03,4.47,8.76
17638,2011,9,5,21,0,3.55,8.2,8.2,5.44,4.31,8.86
17639,2011,9,5,22,0,4.82,7.91,7.91,4.92,4.71,8.75
17640,2011,9,5,23,0,4.14,7.57,7.57,4.85,4.94,8.5
17641,2011,9,6,0,0,3.6,7.22,7.22,4.85,4.65,8.19
17642,2011,9,6,1,0,5.34,6.88,6.88,5.47,5.03,7.86
17643,2011,9,6,2,0,6.31,6.57,6.57,5.04,5.99,7.54
17644,2011,9,6,3,0,6.12,6.29,6.29,4.76,6.53,7.24
17645,2011,9,6,4,0,5.93,6.05,6.05,6.33,6.61,6.96
17646,2011,9,6,5,0,6.5,5.85,5.85,6.9,6.8,6.72
17647,2011,9,6,6,0,5.27,5.67,5.67,6.96,6.57,6.51
17648,2011,9,6,7,0,4.03,5.51,5.51,7.03,5.7,6.33
17649,2011,9,6,8,0,6.54,5.37,5.37,7.06,5.98,6.17
17650,2011,9,6,9,0,5.49,5.23,5.23,5.96,6.36,6.02
17651,2011,9,6,10,0,4.64,5.11,5.11,5.62,5.9,5.89
17652,2011,9,6,11,0,6.2,5,5,6.79,6.09,5.76
17653,2011,9,6,12,0,7.46,4.91,4.91,6.21,7.03,5.66
17654,2011,9,6,13,0,6.88,4.82,4.82,5.68,7.5,5.56
17655,2011,9,6,14,0,4.69,4.74,4.74,7.31,6.71,5.47
17656,2011,9,6,15,0,3.67,4.67,4.67,7.7,5.46,5.39
17657,2011,9,6,16,0,3.49,4.61,4.61,7.03,4.67,5.32
17658,2011,9,6,17,0,3.46,4.55,4.55,5.75,4.32,5.26
17659,2011,9,6,18,0,3.42,4.5,4.5,4.86,4.17,5.2
17660,2011,9,6,19,0,3.39,4.45,4.45,4.72,4.09,5.15
17661,2011,9,6,20,0,3.45,4.41,4.41,4.62,4.08,5.1
17662,2011,9,6,21,0,6.37,4.38,4.38,4.51,5.16,5.06
17663,2011,9,6,22,0,5.32,4.34,4.34,4.41,5.95,5.02
17664,2011,9,6,23,0,7.14,4.31,4.31,4.84,6.63,4.99
17665,2011,9,7,0,0,5.64,4.29,4.29,6.59,6.8,4.96
17666,2011,9,7,1,0,4.1,4.26,4.26,6.59,5.91,4.93
17667,2011,9,7,2,0,3.65,4.24,4.24,7,5,4.91
17668,2011,9,7,3,0,3.6,4.22,4.22,6.06,4.54,4.89
17669,2011,9,7,4,0,3.55,4.21,4.21,5.29,4.33,4.87
17670,2011,9,7,5,0,5.26,4.2,4.2,4.67,4.87,4.85
17671,2011,9,7,6,0,6.72,4.19,4.19,4.49,6.06,4.84
17672,2011,9,7,7,0,6.54,4.18,4.18,4.49,6.82,4.83
17673,2011,9,7,8,0,7.38,4.17,4.17,6.06,7.35,4.82
17674,2011,9,7,9,0,8.77,4.16,4.16,7.12,8.29,4.81
17675,2011,9,7,10,0,8.57,4.16,4.16,7.3,8.92,4.8
17676,2011,9,7,11,0,9.76,4.15,4.15,8.79,9.54,4.8
17677,2011,9,7,12,0,9.99,4.15,4.15,9.2,10.17,4.79
17678,2011,9,7,13,0,6.52,4.14,4.14,9.74,9.18,4.78
17679,2011,9,7,14,0,4.89,4.14,4.14,11,7.3,4.78
17680,2011,9,7,15,0,4.22,4.13,4.13,9.05,5.93,4.78
17681,2011,9,7,16,0,3.82,4.13,4.13,6.97,5.11,4.77
17682,2011,9,7,17,0,3.45,4.12,4.12,5.8,4.56,4.77
17683,2011,9,7,18,0,3.52,4.12,4.12,5.38,4.29,4.76
17684,2011,9,7,19,0,6.07,4.12,4.12,4.97,5.14,4.76
17685,2011,9,7,20,0,6.27,4.11,4.11,4.59,6.2,4.75
17686,2011,9,7,21,0,6.09,4.11,4.11,4.83,6.58,4.75
17687,2011,9,7,22,0,4.82,4.1,4.1,6.59,6.21,4.74
17688,2011,9,7,23,0,3.67,4.1,4.1,6.92,5.31,4.74
17689,2011,9,8,0,0,3.5,4.1,4.1,6.59,4.61,4.74
17690,2011,9,8,1,0,3.48,4.1,4.1,5.7,4.3,4.74
17691,2011,9,8,2,0,3.46,4.09,4.09,4.89,4.18,4.73
17692,2011,9,8,3,0,3.44,4.09,4.09,4.63,4.12,4.73
17693,2011,9,8,4,0,3.42,4.08,4.08,4.58,4.08,4.72
17694,2011,9,8,5,0,3.39,4.08,4.08,4.54,4.05,4.72
17695,2011,9,8,6,0,3.37,4.07,4.07,4.49,4.03,4.71
17696,2011,9,8,7,0,3.44,4.07,4.07,4.45,4.04,4.71
17697,2011,9,8,8,0,6.51,4.07,4.07,4.4,5.19,4.7
17698,2011,9,8,9,0,9.64,4.09,4.09,4.35,7.57,4.71
17699,2011,9,8,10,0,12,4.14,4.14,4.59,10.15,4.74
17700,2011,9,8,11,0,11.3,4.21,4.21,7.95,11.46,4.79
17701,2011,9,8,12,0,8.77,4.27,4.27,11.6,10.83,4.84
17702,2011,9,8,13,0,5.22,4.3,4.3,12,8.62,4.89
17703,2011,9,8,14,0,4.31,4.33,4.33,10.8,6.53,4.92
17704,2011,9,8,15,0,3.9,4.33,4.33,8.23,5.37,4.95
17705,2011,9,8,16,0,3.56,4.32,4.32,6.32,4.71,4.95
17706,2011,9,8,17,0,3.46,4.31,4.31,5.69,4.35,4.95
17707,2011,9,8,18,0,3.39,4.3,4.3,5.12,4.16,4.93
17708,2011,9,8,19,0,5.12,4.29,4.29,4.79,4.71,4.93
17709,2011,9,8,20,0,6.81,4.33,4.33,4.67,5.99,4.93
17710,2011,9,8,21,0,8.17,4.41,4.41,4.55,7.4,4.98
17711,2011,9,8,22,0,5.47,4.54,4.54,6.09,7.29,5.06
17712,2011,9,8,23,0,4.32,4.75,4.75,8.08,6.11,5.2
17713,2011,9,9,0,0,3.96,5.04,5.04,7.62,5.24,5.42
17714,2011,9,9,1,0,3.72,5.35,5.35,6.26,4.74,5.69
17715,2011,9,9,2,0,3.69,5.64,5.64,5.36,4.48,5.98
17716,2011,9,9,3,0,3.69,5.89,5.89,5.04,4.38,6.26
17717,2011,9,9,4,0,3.69,6.04,6.04,4.75,4.34,6.48
17718,2011,9,9,5,0,3.79,6.09,6.09,4.67,4.36,6.61
17719,2011,9,9,6,0,5.84,6.07,6.07,4.67,5.15,6.67
17720,2011,9,9,7,0,6.36,6.05,6.05,4.67,6.18,6.68
17721,2011,9,9,8,0,6.28,6.02,6.02,4.98,6.66,6.67
17722,2011,9,9,9,0,9.67,5.96,5.96,6.65,8.06,6.63
17723,2011,9,9,10,0,9.11,5.85,5.85,6.95,9.27,6.56
17724,2011,9,9,11,0,8.64,5.71,5.71,8.35,9.39,6.46
17725,2011,9,9,12,0,7.21,5.56,5.56,9.57,8.79,6.33
17726,2011,9,9,13,0,5.21,5.41,5.41,9.57,7.45,6.18
17727,2011,9,9,14,0,4.59,5.27,5.27,8.83,6.2,6.04
17728,2011,9,9,15,0,4.19,5.14,5.14,7.43,5.43,5.9
17729,2011,9,9,16,0,3.8,5.03,5.03,6.15,4.9,5.77
17730,2011,9,9,17,0,3.53,4.92,4.92,5.59,4.5,5.65
17731,2011,9,9,18,0,5.38,4.82,4.82,5.31,4.96,5.55
17732,2011,9,9,19,0,6.63,4.73,4.73,5.02,6.08,5.45
17733,2011,9,9,20,0,6.13,4.65,4.65,4.83,6.64,5.36
17734,2011,9,9,21,0,4.37,4.58,4.58,6.44,6.06,5.28
17735,2011,9,9,22,0,3.61,4.52,4.52,7.16,5.1,5.21
17736,2011,9,9,23,0,3.52,4.46,4.46,6.44,4.52,5.14
17737,2011,9,10,0,0,3.52,4.41,4.41,5.4,4.28,5.08
17738,2011,9,10,1,0,3.52,4.36,4.36,4.68,4.19,5.03
17739,2011,9,10,2,0,3.52,4.32,4.32,4.61,4.16,4.98
17740,2011,9,10,3,0,3.52,4.28,4.28,4.56,4.15,4.94
17741,2011,9,10,4,0,3.52,4.24,4.24,4.52,4.14,4.9
17742,2011,9,10,5,0,3.52,4.21,4.21,4.48,4.14,4.86
17743,2011,9,10,6,0,3.8,4.19,4.19,4.43,4.24,4.83
17744,2011,9,10,7,0,6.32,4.16,4.16,4.39,5.28,4.81
17745,2011,9,10,8,0,6.43,4.14,4.14,4.34,6.37,4.78
17746,2011,9,10,9,0,6.36,4.13,4.13,4.85,6.77,4.76
17747,2011,9,10,10,0,6.23,4.12,4.12,6.57,6.85,4.75
17748,2011,9,10,11,0,5,4.1,4.1,6.8,6.4,4.73
17749,2011,9,10,12,0,8.01,4.1,4.1,6.94,7.01,4.72
17750,2011,9,10,13,0,7.44,4.09,4.09,6.81,7.82,4.71
17751,2011,9,10,14,0,4.96,4.08,4.08,6.56,7.06,4.71
17752,2011,9,10,15,0,4.36,4.08,4.08,8.4,5.9,4.7
17753,2011,9,10,16,0,3.87,4.08,4.08,7.3,5.13,4.69
17754,2011,9,10,17,0,3.52,4.07,4.07,5.93,4.59,4.69
17755,2011,9,10,18,0,3.48,4.07,4.07,5.36,4.29,4.68
17756,2011,9,10,19,0,3.45,4.06,4.06,4.91,4.15,4.68
17757,2011,9,10,20,0,3.41,4.06,4.06,4.54,4.08,4.67
17758,2011,9,10,21,0,3.38,4.05,4.05,4.49,4.03,4.67
17759,2011,9,10,22,0,4.48,4.05,4.05,4.49,4.41,4.66
17760,2011,9,10,23,0,6.91,4.04,4.04,4.49,5.74,4.66
17761,2011,9,11,0,0,6.26,4.04,4.04,4.49,6.62,4.65
17762,2011,9,11,1,0,4.26,4.04,4.04,5.42,6.04,4.65
17763,2011,9,11,2,0,3.58,4.03,4.03,7.14,5.05,4.65
17764,2011,9,11,3,0,3.35,4.03,4.03,6.35,4.42,4.64
17765,2011,9,11,4,0,3.35,4.02,4.02,5.21,4.13,4.64
17766,2011,9,11,5,0,3.35,4.02,4.02,4.62,4.02,4.63
17767,2011,9,11,6,0,3.35,4.02,4.02,4.54,3.98,4.63
17768,2011,9,11,7,0,3.35,4.01,4.01,4.45,3.97,4.62
17769,2011,9,11,8,0,4,4.01,4.01,4.37,4.2,4.62
17770,2011,9,11,9,0,6.05,4.01,4.01,4.28,5.21,4.62
17771,2011,9,11,10,0,6.05,4.01,4.01,4.2,6.13,4.62
17772,2011,9,11,11,0,6.05,4,4,4.81,6.46,4.61
17773,2011,9,11,12,0,5.22,4,4,6.54,6.28,4.61
17774,2011,9,11,13,0,3.81,4,4,6.62,5.47,4.61
17775,2011,9,11,14,0,3.25,4,4,6.59,4.6,4.61
17776,2011,9,11,15,0,3.18,4,4,5.86,4.1,4.61
17777,2011,9,11,16,0,3.18,4,4,4.92,3.9,4.61
17778,2011,9,11,17,0,3.18,4,4,4.35,3.83,4.6
17779,2011,9,11,18,0,3.18,4,4,4.13,3.8,4.6
17780,2011,9,11,19,0,3.18,3.99,3.99,4.13,3.79,4.6
17781,2011,9,11,20,0,4.05,3.99,3.99,4.13,4.11,4.6
17782,2011,9,11,21,0,8.98,3.99,3.99,4.13,6.27,4.59
17783,2011,9,11,22,0,7.33,3.98,3.98,4.13,7.76,4.59
17784,2011,9,11,23,0,5.16,3.98,3.98,5.98,7.07,4.59
17785,2011,9,12,0,0,4.05,3.98,3.98,8.3,5.83,4.58
17786,2011,9,12,1,0,3.53,3.98,3.98,7.17,4.9,4.58
17787,2011,9,12,2,0,3.49,3.98,3.98,5.97,4.4,4.58
17788,2011,9,12,3,0,3.46,3.98,3.98,4.95,4.19,4.58
17789,2011,9,12,4,0,3.44,3.97,3.97,4.61,4.1,4.57
17790,2011,9,12,5,0,3.41,3.97,3.97,4.37,4.05,4.57
17791,2011,9,12,6,0,3.39,3.96,3.96,4.17,4.02,4.57
17792,2011,9,12,7,0,3.37,3.98,3.98,4.17,3.99,4.57
17793,2011,9,12,8,0,5.59,4.06,4.06,4.21,4.79,4.6
17794,2011,9,12,9,0,8.7,4.18,4.18,4.25,6.82,4.68
17795,2011,9,12,10,0,8.31,4.31,4.31,4.29,8.24,4.79
17796,2011,9,12,11,0,8.36,4.46,4.46,6.95,8.68,4.92
17797,2011,9,12,12,0,9.83,4.62,4.62,8.95,9.4,5.07
17798,2011,9,12,13,0,9.11,4.72,4.72,8.74,9.78,5.2
17799,2011,9,12,14,0,6.09,4.73,4.73,9.77,8.63,5.28
17800,2011,9,12,15,0,4.78,4.69,4.69,10.1,6.92,5.29
17801,2011,9,12,16,0,4.61,4.63,4.63,8.29,5.88,5.27
17802,2011,9,12,17,0,4.61,4.57,4.57,6.49,5.46,5.22
17803,2011,9,12,18,0,4.92,4.5,4.5,5.71,5.41,5.16
17804,2011,9,12,19,0,7.07,4.43,4.43,5.43,6.27,5.09
17805,2011,9,12,20,0,6.85,4.37,4.37,5.41,7.07,5.03
17806,2011,9,12,21,0,7.99,4.32,4.32,6.18,7.73,4.97
17807,2011,9,12,22,0,6.29,4.27,4.27,7.53,7.64,4.92
17808,2011,9,12,23,0,4.55,4.22,4.22,7.94,6.52,4.86
17809,2011,9,13,0,0,4.05,4.18,4.18,7.93,5.47,4.82
17810,2011,9,13,1,0,3.63,4.14,4.14,6.63,4.79,4.78
17811,2011,9,13,2,0,3.49,4.11,4.11,5.53,4.38,4.74
17812,2011,9,13,3,0,3.46,4.08,4.08,5.14,4.18,4.71
17813,2011,9,13,4,0,3.43,4.06,4.06,4.86,4.09,4.68
17814,2011,9,13,5,0,3.4,4.04,4.04,4.58,4.03,4.65
17815,2011,9,13,6,0,3.36,4.02,4.02,4.34,3.99,4.63
17816,2011,9,13,7,0,5.85,4.01,4.01,4.31,4.88,4.62
17817,2011,9,13,8,0,6.74,4,4,4.31,6.19,4.6
17818,2011,9,13,9,0,8.42,3.99,3.99,4.41,7.53,4.59
17819,2011,9,13,10,0,9.73,3.98,3.98,6.46,8.95,4.58
17820,2011,9,13,11,0,10,3.97,3.97,7.75,9.91,4.57
17821,2011,9,13,12,0,8.62,3.96,3.96,9.53,9.83,4.56
17822,2011,9,13,13,0,5.4,3.96,3.96,10.4,8.25,4.55
17823,2011,9,13,14,0,4.24,3.95,3.95,10.1,6.39,4.55
17824,2011,9,13,15,0,3.89,3.95,3.95,8.01,5.27,4.54
17825,2011,9,13,16,0,3.69,3.95,3.95,6.18,4.7,4.54
17826,2011,9,13,17,0,3.52,3.94,3.94,5.49,4.37,4.53
17827,2011,9,13,18,0,3.76,3.94,3.94,4.97,4.29,4.53
17828,2011,9,13,19,0,6.27,3.94,3.94,4.56,5.25,4.52
17829,2011,9,13,20,0,5.75,3.93,3.93,4.58,6.07,4.52
17830,2011,9,13,21,0,4.14,3.93,3.93,5.08,5.65,4.52
17831,2011,9,13,22,0,3.6,3.92,3.92,6.65,4.86,4.51
17832,2011,9,13,23,0,3.48,3.92,3.92,6.16,4.39,4.51
17833,2011,9,14,0,0,3.36,3.92,3.92,5.3,4.14,4.5
17834,2011,9,14,1,0,3.24,3.91,3.91,4.58,3.97,4.5
17835,2011,9,14,2,0,3.18,3.91,3.91,4.43,3.86,4.49
17836,2011,9,14,3,0,3.18,3.9,3.9,4.37,3.8,4.49
17837,2011,9,14,4,0,3.18,3.9,3.9,4.32,3.77,4.49
17838,2011,9,14,5,0,3.18,3.9,3.9,4.26,3.77,4.48
17839,2011,9,14,6,0,3.18,3.89,3.89,4.2,3.76,4.48
17840,2011,9,14,7,0,3.18,3.89,3.89,4.15,3.76,4.47
17841,2011,9,14,8,0,5.13,3.89,3.89,4.09,4.48,4.47
17842,2011,9,14,9,0,4.85,3.88,3.88,4.03,5.15,4.47
17843,2011,9,14,10,0,6.89,3.88,3.88,4.03,6.08,4.46
17844,2011,9,14,11,0,7.08,3.88,3.88,5.25,7.03,4.46
17845,2011,9,14,12,0,7,3.88,3.88,5.81,7.4,4.46
17846,2011,9,14,13,0,5.81,3.88,3.88,7.39,7.07,4.46
17847,2011,9,14,14,0,4.17,3.93,3.93,7.48,6.04,4.48
17848,2011,9,14,15,0,3.79,4.24,4.24,7.44,5.08,4.61
17849,2011,9,14,16,0,3.81,4.98,4.98,6.52,4.65,5.03
17850,2011,9,14,17,0,3.69,5.87,5.87,5.56,4.45,5.71
17851,2011,9,14,18,0,3.58,6.49,6.49,5.25,4.31,6.42
17852,2011,9,14,19,0,3.52,6.73,6.73,4.96,4.21,6.93
17853,2011,9,14,20,0,3.7,6.71,6.71,4.69,4.22,7.18
17854,2011,9,14,21,0,7.53,6.57,6.57,4.61,5.68,7.21
17855,2011,9,14,22,0,7.03,6.37,6.37,4.55,7.04,7.11
17856,2011,9,14,23,0,5,6.16,6.16,5.07,6.66,6.94
17857,2011,9,15,0,0,3.98,5.94,5.94,7.93,5.61,6.74
17858,2011,9,15,1,0,3.5,5.73,5.73,7.05,4.77,6.53
17859,2011,9,15,2,0,3.48,5.54,5.54,5.81,4.33,6.33
17860,2011,9,15,3,0,3.45,5.37,5.37,4.96,4.15,6.14
17861,2011,9,15,4,0,3.42,5.22,5.22,4.45,4.07,5.97
17862,2011,9,15,5,0,3.4,5.08,5.08,4.29,4.02,5.81
17863,2011,9,15,6,0,3.37,4.95,4.95,4.26,3.98,5.67
17864,2011,9,15,7,0,3.29,4.84,4.84,4.23,3.93,5.54
17865,2011,9,15,8,0,7.71,4.73,4.73,4.2,5.52,5.42
17866,2011,9,15,9,0,10.8,4.63,4.63,4.17,8.41,5.32
17867,2011,9,15,10,0,10.7,4.55,4.55,4.44,10.25,5.22
17868,2011,9,15,11,0,10.5,4.47,4.47,9.93,10.83,5.13
17869,2011,9,15,12,0,8.94,4.4,4.4,10.9,10.41,5.05
17870,2011,9,15,13,0,6.97,4.34,4.34,11.1,9.12,4.98
17871,2011,9,15,14,0,5.12,4.28,4.28,10.2,7.45,4.92
17872,2011,9,15,15,0,4.61,4.23,4.23,8.68,6.15,4.86
17873,2011,9,15,16,0,4.61,4.19,4.19,7.3,5.54,4.81
17874,2011,9,15,17,0,4.61,4.15,4.15,6.12,5.32,4.77
17875,2011,9,15,18,0,4.61,4.11,4.11,5.67,5.23,4.73
17876,2011,9,15,19,0,5.46,4.08,4.08,5.42,5.52,4.69
17877,2011,9,15,20,0,7.67,4.05,4.05,5.41,6.66,4.66
17878,2011,9,15,21,0,6.89,4.03,4.03,5.41,7.37,4.63
